vt_sigma,leff_nm,tox_ang,temp_c,vdd_v,freq_ghz,metal_rho,nbti_shift,proc_corner,coupling_cap,timing_slack_ps
0.4967141530112327,18.18438488424522,13.442959320883457,101.36319155471341,1.0536166243107985,1.4489841095560996,0.8705402422839367,0.03212948592633896,1.0,0.5324277729236896,-2.773534235955556
-0.13826430117118466,20.279229978440995,13.684534583131105,93.79840215236698,0.7313814040576472,2.096563497756064,1.0501043955562206,0.03306008025866211,1.0,1.0859345391309532,-22.74324597399012
0.6476885381006925,21.17278893315671,13.528969908212877,57.28144977138433,0.9984212008663581,0.9026854451736717,1.3033109505586262,0.03930183344835775,-1.0,1.281672667770422,24.352127896141212
1.5230298564080254,25.77537531468038,13.72600209062943,79.5488148056962,0.7387388634122305,2.9511222465909817,1.1738426200415115,0.013389828123210884,1.0,0.8762400483910022,-77.5684622153288
-0.23415337472333597,23.113106249067517,13.892924844644405,39.72738084983267,0.7337352981367358,2.2599648046616583,1.2420538071988538,0.036197604033147396,1.0,0.9327415828546897,4.280380525029269
-0.23413695694918055,19.32903686180022,14.418577243165693,70.25645034355826,0.8747343713308975,2.3834438631159207,1.0094624692697485,0.040862639241238376,1.0,0.8616248999121402,1.2878395567523135
1.5792128155073915,22.972072578835274,13.83942048064715,113.1197339555641,0.742707062763468,0.6644417585278615,1.366638617006085,0.04253671972648419,0.0,0.815650718566474,-9.657590945172633
0.7674347291529088,18.90539202212327,13.207187146615203,67.11913798253907,1.0040918224654485,2.4085445355516795,1.2255572562677,0.06559203439875666,1.0,0.9911417236519208,-15.08079623246541
-0.4694743859349521,24.165382107774146,14.57003392324758,108.9566706475422,0.9106427137134014,2.4368085730515032,1.0530792915707186,0.041386759878359616,1.0,0.6661006601332246,-19.937382102320736
0.5425600435859647,21.05775069636424,13.58145493319248,84.02533652596944,0.7304539617575188,2.1794318159055748,1.0558788801362329,0.018462713801094016,1.0,0.940687681231859,-22.63827376339429
-0.46341769281246226,21.81272762252166,13.970639786447686,44.18767131023568,0.734580247133491,1.229774034475859,1.3512105067659785,0.053050299059534976,-1.0,1.4418251242722055,13.926676957155207
-0.46572975357025687,24.651593295084382,14.223268253470355,83.11062446978964,0.9405606707062126,1.7242251054022038,1.145842816061235,0.06378513152693001,0.0,0.5274020977972133,-7.736468909769726
0.24196227156603412,19.4256728628315,14.099805209201392,75.59833291570635,1.0102002543570259,0.7760859282717911,1.223827525941825,0.02554973331506094,0.0,0.6647434158530288,23.061460938312486
-1.913280244657798,19.20576362977402,14.547089773760737,64.8641335196384,0.8776078312589185,1.6789676661478814,1.0502211347079025,0.05162447432140842,1.0,1.277702390646421,-33.31014378843829
-1.7249178325130328,20.832801347307992,14.23950157169638,36.963043951607034,0.9196490417528248,1.1095596315010121,0.9342156588588285,0.011755039675681011,1.0,0.6320570899137117,24.90131191931876
-0.5622875292409727,24.076757702038634,13.569345210151447,66.67086638472298,1.0079386034579647,1.3727424662352052,1.2341355751966512,0.027354104366245125,-1.0,0.7712808995027455,6.564648301504679
-1.0128311203344238,18.961307849046314,15.08928108699583,32.276237623962714,0.939782222655055,0.9065010210092466,1.1646942632848327,0.07273791436397073,1.0,0.9548389240443558,25.79170157912438
0.3142473325952739,16.33568880377886,14.097166731669116,34.87690513987513,0.800913685557175,1.0751359193672425,1.1008057282548676,0.07290465305300567,-1.0,1.4431622576411045,-13.651584253900166
-0.9080240755212111,21.097682283182003,13.926329886689247,66.5916532932716,0.9406987293130123,0.6914216045502906,1.1744125639966783,0.046025966299445095,1.0,0.6835011873035695,38.12572633586274
-1.4123037013352917,23.10348159982184,14.481962711527785,55.53814819684637,0.9461806052634769,2.799753416092303,0.9249713516385402,0.056188116869208535,-1.0,1.4230845940043164,-47.76807226713374
1.465648768921554,24.400523499477657,14.124725472965036,117.55443258622235,0.9842785131172056,1.8260267199385085,1.2763632239191738,0.0683212332164753,0.0,1.2185245127128526,-35.64678052649833
-0.22577630048653566,21.0736772758292,14.199614096469663,62.57058053802705,0.9435147075204485,1.4918549281568492,1.3688976830121835,0.07668425482501014,1.0,1.171144911743172,19.418086111841497
0.06752820468792384,21.177146785767995,15.246091999300344,100.78581220721001,1.0689271669648936,1.8375730319219596,1.3346618865006217,0.039190915223181556,-1.0,1.223542524050032,-5.043651636357735
-1.4247481862134568,24.307801468511496,13.862439285872476,78.02475263662427,0.7910237911381447,2.0707330712038816,0.9928614471842103,0.044926058930082745,-1.0,0.5312466189693374,-39.82616883689688
-0.5443827245251827,18.260516600609158,13.841119552991302,95.40856686423355,1.0623926446441476,2.804696983423373,1.0436034639692455,0.03325132533182642,1.0,0.5989002610695193,-25.897087975549013
0.11092258970986608,21.222958449633982,14.058289256006232,51.01159830153992,0.9138022165260059,0.9467323807157833,1.2850413798785367,0.0057585549645143,-1.0,0.8348415287402284,40.22524414287121
-1.1509935774223028,22.380847779850114,14.53575796779052,119.19049728383291,0.9619042105781683,1.2388812465880439,1.1570702784947622,0.03382427779590547,1.0,0.5739675331486777,3.4743709483777736
0.37569801834567196,22.898437442570067,13.246732984904801,78.00884969144239,0.7558061750827884,2.9394733408602867,1.1287486662059896,0.06325018715064618,1.0,1.487589709495422,-33.436284741683224
